,ChampLatex,ExpVal,InstanceID,RunIdx,t
1927,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5638540231998904,4.0,1.0,6.05
1928,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6140347567014025,4.0,1.0,6.1
1929,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.64262258863234,4.0,1.0,6.15
1930,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6216887680839477,4.0,1.0,6.2
1931,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5846197501892004,4.0,1.0,6.25
1932,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5469626814551645,4.0,1.0,6.3
1933,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.44755664835330583,4.0,1.0,6.35
1934,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.264218374436788,4.0,1.0,6.4
1935,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.08546604101521685,4.0,1.0,6.45
1936,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.002691716014793032,4.0,1.0,6.5
1937,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.036961963306030736,4.0,1.0,6.55
1938,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.18953444094176894,4.0,1.0,6.6
1939,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.43352150074189955,4.0,1.0,6.65
1940,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6583505727601145,4.0,1.0,6.7
1941,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7559082709544649,4.0,1.0,6.75
1942,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7426317493054844,4.0,1.0,6.8
1943,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6906890132830524,4.0,1.0,6.85
1944,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6067883458487937,4.0,1.0,6.9
1945,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.4831214465866754,4.0,1.0,6.95
1946,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3692322956423565,4.0,1.0,7.0
1947,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.29003087570952446,4.0,1.0,7.05
1948,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.19656859420187378,4.0,1.0,7.1
1949,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.07668547378531422,4.0,1.0,7.15
1950,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.005253373585371189,4.0,1.0,7.2
1951,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.03946102853573336,4.0,1.0,7.25
1952,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.17467749462933282,4.0,1.0,7.3
1953,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.4021773670363184,4.0,1.0,7.35
1954,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6823130610188559,4.0,1.0,7.4
1955,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.8891995112297184,4.0,1.0,7.45
1956,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.9169737819554613,4.0,1.0,7.5
1957,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.8031304306277214,4.0,1.0,7.55
1958,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.643908605224335,4.0,1.0,7.6
1959,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.4683758820864557,4.0,1.0,7.65
1960,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.2880647560591909,4.0,1.0,7.7
1961,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.1580961281576192,4.0,1.0,7.75
1962,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.09687158827013113,4.0,1.0,7.8
1963,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.054658340281028193,4.0,1.0,7.85
1964,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.021885878073314054,4.0,1.0,7.9
1965,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.056227567747263674,4.0,1.0,7.95
1966,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.18014541223197597,4.0,1.0,8.0
1967,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.36638075166717066,4.0,1.0,8.05
1968,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6041712710607314,4.0,1.0,8.1
1969,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.8550926268551055,4.0,1.0,8.15
1970,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.9948298379587973,4.0,1.0,8.2
1971,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.9313230893273601,4.0,1.0,8.25
1972,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7246486689145017,4.0,1.0,8.3
1973,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.4910207578222297,4.0,1.0,8.35
1974,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.2773865245661423,4.0,1.0,8.4
1975,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.1075302444477014,4.0,1.0,8.45
1976,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.0287397691942635,4.0,1.0,8.5
1977,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.03659370682009943,4.0,1.0,8.55
1978,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.06863212348851974,4.0,1.0,8.6
1979,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.11398225633141397,4.0,1.0,8.65
1980,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.21670389209959814,4.0,1.0,8.7
1981,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3729949575006253,4.0,1.0,8.75
1982,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5429333536728754,4.0,1.0,8.8
1983,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7241567342880475,4.0,1.0,8.85
1984,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.8924691268301954,4.0,1.0,8.9
1985,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.9393849630538164,4.0,1.0,8.95
1986,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7942437728763851,4.0,1.0,9.0
1987,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5352659087326912,4.0,1.0,9.05
1988,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.2869407185205396,4.0,1.0,9.1
1989,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.10268977460228128,4.0,1.0,9.15
1990,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.008251139189426623,4.0,1.0,9.2
1991,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.03136071203082553,4.0,1.0,9.25
1992,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.1332152393926212,4.0,1.0,9.3
1993,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.2318685014570149,4.0,1.0,9.35
1994,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.31638340954837374,4.0,1.0,9.4
1995,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.4268651624844617,4.0,1.0,9.45
1996,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5479597405374784,4.0,1.0,9.5
1997,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6404118812584851,4.0,1.0,9.55
1998,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7190279702540836,4.0,1.0,9.6
1999,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7811754885828779,4.0,1.0,9.65
2000,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7416191128080886,4.0,1.0,9.7
2001,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5526745205168513,4.0,1.0,9.75
2002,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3012908236675073,4.0,1.0,9.8
2003,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.10423199712463635,4.0,1.0,9.85
2004,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.007208790289535689,4.0,1.0,9.9
2005,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.028562472284919677,4.0,1.0,9.95
2006,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.17055412996733524,4.0,1.0,10.0
2007,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3569192731788572,4.0,1.0,10.05
2008,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.48683820964014496,4.0,1.0,10.1
2009,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5551305959981192,4.0,1.0,10.15
2010,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6103706564420058,4.0,1.0,10.2
2011,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.641886200852796,4.0,1.0,10.25
2012,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.62324232113383,4.0,1.0,10.3
2013,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5898405299455127,4.0,1.0,10.35
2014,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5593773972431679,4.0,1.0,10.4
2015,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.46859837849564345,4.0,1.0,10.45
2016,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.2885715828974322,4.0,1.0,10.5
2017,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.10353687400432782,4.0,1.0,10.55
2018,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.007104755793514483,4.0,1.0,10.6
2019,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.025262248193454833,4.0,1.0,10.65
2020,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.16422127233319678,4.0,1.0,10.7
2021,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.40284659240646015,4.0,1.0,10.75
2022,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6338263213944267,4.0,1.0,10.8
2023,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7450432628792953,4.0,1.0,10.85
2024,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7450168629677776,4.0,1.0,10.9
2025,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7014993672205497,4.0,1.0,10.95
2026,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6211053119532587,4.0,1.0,11.0
2027,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.49725051155094563,4.0,1.0,11.05
2028,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3822064940140276,4.0,1.0,11.1
2029,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3041256319678844,4.0,1.0,11.15
2030,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.21282754660449651,4.0,1.0,11.2
2031,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.09041910297188602,4.0,1.0,11.25
2032,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.008875004935984258,4.0,1.0,11.3
2033,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.028636472152906968,4.0,1.0,11.35
2034,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.15019688548509705,4.0,1.0,11.4
2035,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.36935985193862764,4.0,1.0,11.45
2036,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6511322271032045,4.0,1.0,11.5
2037,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.8710374140994286,4.0,1.0,11.55
2038,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.91745482541127,4.0,1.0,11.6
2039,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.8192404733808387,4.0,1.0,11.65
2040,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6682026360351805,4.0,1.0,11.7
2041,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.4933515645268881,4.0,1.0,11.75
2042,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.30787486751657184,4.0,1.0,11.8
2043,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.1708163923796219,4.0,1.0,11.85
2044,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.10511921557813766,4.0,1.0,11.9
2045,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.060648477155419184,4.0,1.0,11.95
2046,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.022803159479194906,4.0,1.0,12.0
2047,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.04706198660098246,4.0,1.0,12.05
2048,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.1592782508684313,4.0,1.0,12.1
2049,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3367590690360288,4.0,1.0,12.15
2050,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5724027416778916,4.0,1.0,12.2
2051,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.8311703721719723,4.0,1.0,12.25
2052,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.9883962396021673,4.0,1.0,12.3
2053,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.9449452325420488,4.0,1.0,12.35
2054,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7522696790522484,4.0,1.0,12.4
2055,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5229862900595914,4.0,1.0,12.45
2056,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3047953787074214,4.0,1.0,12.5
2057,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.12408413106631329,4.0,1.0,12.55
2058,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.03336079624055759,4.0,1.0,12.6
2059,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.03376132662706524,4.0,1.0,12.65
2060,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.06276672209335826,4.0,1.0,12.7
2061,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.10455213631019578,4.0,1.0,12.75
2062,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.20087999355573868,4.0,1.0,12.8
2063,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.35063938104164133,4.0,1.0,12.85
2064,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5173726641360789,4.0,1.0,12.9
2065,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7014252101815586,4.0,1.0,12.95
2066,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.8810008098234575,4.0,1.0,13.0
2067,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.94604873607683,4.0,1.0,13.05
2068,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.8182621704043572,4.0,1.0,13.1
2069,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5680692961546254,4.0,1.0,13.15
2070,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3179186500419023,4.0,1.0,13.2
2071,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.12330626895377804,4.0,1.0,13.25
2072,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.013675821697437616,4.0,1.0,13.3
2073,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.0229542711986978,4.0,1.0,13.35
2074,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.11821504935827655,4.0,1.0,13.4
2075,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.21702810715351192,4.0,1.0,13.45
2076,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3028929801819439,4.0,1.0,13.5
2077,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.41286990066856527,4.0,1.0,13.55
2078,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5330837942963074,4.0,1.0,13.6
2079,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6265001235605058,4.0,1.0,13.65
2080,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7099960402158612,4.0,1.0,13.7
2081,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.782994639616897,4.0,1.0,13.75
2082,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7582799158565691,4.0,1.0,13.8
2083,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.580750404631849,4.0,1.0,13.85
2084,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3310163355494759,4.0,1.0,13.9
2085,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.1257012022311576,4.0,1.0,13.95
2086,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.013984227534151607,4.0,1.0,14.0
2087,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.01876479769072817,4.0,1.0,14.05
2088,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.14881518122705842,4.0,1.0,14.1
2089,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.33317590382847073,4.0,1.0,14.15
2090,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.46934037946306284,4.0,1.0,14.2
2091,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5454680214557079,4.0,1.0,14.25
2092,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6060889393916765,4.0,1.0,14.3
2093,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.640770066926898,4.0,1.0,14.35
2094,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6243486563604477,4.0,1.0,14.4
2095,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5942702115649207,4.0,1.0,14.45
2096,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5707169825324272,4.0,1.0,14.5
2097,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.4888089796956172,4.0,1.0,14.55
2098,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3130091551867926,4.0,1.0,14.6
2099,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.12288489648330926,4.0,1.0,14.65
2100,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.01364344499887526,4.0,1.0,14.7
2101,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.015748790950638084,4.0,1.0,14.75
2102,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.14027363378575525,4.0,1.0,14.8
2103,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3721626753622175,4.0,1.0,14.85
2104,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6080391517101685,4.0,1.0,14.9
2105,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7323797234106887,4.0,1.0,14.95
2106,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7458621697908809,4.0,1.0,15.0
2107,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",1.0,5.0,1.0,0.0
2108,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.8905048387523478,5.0,1.0,0.05
2109,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.6548831898369665,5.0,1.0,0.1
2110,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.464083136918866,5.0,1.0,0.15
2111,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3914814516934342,5.0,1.0,0.2
2112,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3865886397498312,5.0,1.0,0.25
2113,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3812699602700829,5.0,1.0,0.3
2114,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3621167976740173,5.0,1.0,0.35
2115,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.35965837403603607,5.0,1.0,0.4
2116,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.420993484595154,5.0,1.0,0.45
2117,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5762797506633323,5.0,1.0,0.5
2118,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.7786778927884396,5.0,1.0,0.55
2119,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.8959087230767212,5.0,1.0,0.6
2120,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.82894797963121,5.0,1.0,0.65
2121,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.6398607606797316,5.0,1.0,0.7
2122,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.4993494649547596,5.0,1.0,0.75
2123,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.49718220398501545,5.0,1.0,0.8
2124,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5606042790432396,5.0,1.0,0.85
2125,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.571880859364202,5.0,1.0,0.9
2126,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.505685312116714,5.0,1.0,0.95
2127,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.42556880131779934,5.0,1.0,1.0
2128,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.4000672292190107,5.0,1.0,1.05
2129,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.45577442388667583,5.0,1.0,1.1
2130,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5660619581770179,5.0,1.0,1.15
2131,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.6507456269686858,5.0,1.0,1.2
2132,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.6330237782757935,5.0,1.0,1.25
2133,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.539645274899204,5.0,1.0,1.3
2134,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5022308126874185,5.0,1.0,1.35
2135,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.6062283247619816,5.0,1.0,1.4
2136,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.7699540366945989,5.0,1.0,1.45
2137,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.8301800002530636,5.0,1.0,1.5
2138,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.72703845255333,5.0,1.0,1.55
2139,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5495159181500001,5.0,1.0,1.6
2140,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.4159912339042193,5.0,1.0,1.65
2141,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.37059826380584854,5.0,1.0,1.7
